sid,uid,pid,code_size,run_time,run_memory,when,score
346409,2071,628,2001,4,5496,2024-05-29 19:36:22.926192,0
346410,2688,628,1309,1,1628,2024-05-29 19:36:30.309936,0
346411,2071,628,1997,4,5536,2024-05-29 19:37:00.821283,0
346412,2681,629,2151,0,1700,2024-05-29 19:37:08.620643,0
346413,2684,628,2293,0,1812,2024-05-29 19:37:16.063053,80
346414,2728,628,1217,0,0,2024-05-29 19:37:19.029669,0
346417,1304,628,4697,0,1636,2024-05-29 19:38:09.852722,100
356000,2361,566,1370,0,1636,2024-06-09 13:54:39.871957,0
356002,2634,563,1237,0,1760,2024-06-09 13:57:30.186431,100
346415,2685,628,1508,5979,1632,2024-05-29 19:37:41.145444,20
346416,2771,628,886,0,1696,2024-05-29 19:37:59.526664,0
346418,2707,629,1561,0,0,2024-05-29 19:38:39.602943,0
346419,2071,628,2095,4,5544,2024-05-29 19:39:01.822369,0
346420,2679,630,1037,0,1748,2024-05-29 19:39:45.166553,16
346421,2656,629,860,0,0,2024-05-29 19:40:21.908319,0
346424,2652,628,1448,2,1712,2024-05-29 19:40:44.804569,80
346425,2071,628,2016,0,1708,2024-05-29 19:40:48.99653,80
346422,2071,628,2037,1572782528,538976288,2024-05-29 19:40:21.909695,0
346423,2730,628,1429,0,1668,2024-05-29 19:40:31.389361,80
346426,2863,628,1600,0,1792,2024-05-29 19:40:52.267162,20
356001,2361,566,1370,2,1636,2024-06-09 13:54:57.753055,0
356003,2218,570,1179,0,0,2024-06-09 13:58:43.508016,0
359698,1158,633,1884,0,1892,2024-06-11 22:48:30.966964,100
346427,2678,629,2102,0,0,2024-05-29 19:41:14.820494,0
346428,2673,628,1205,3,1672,2024-05-29 19:41:22.484183,40
346429,2709,629,997,0,0,2024-05-29 19:41:25.000426,0
346430,2670,628,1291,1,1736,2024-05-29 19:41:30.894018,0
346432,2761,629,553,0,0,2024-05-29 19:41:41.147157,0
346431,2071,628,1927,0,1716,2024-05-29 19:41:41.099846,80
346433,2652,628,1440,0,1708,2024-05-29 19:41:42.820335,100
346434,2678,629,2097,0,1672,2024-05-29 19:41:50.045402,100
356007,2329,574,1131,0,0,2024-06-09 13:59:55.22451,0
356008,2329,574,1135,0,0,2024-06-09 14:01:55.753237,0
346435,2244,629,497,0,1680,2024-05-29 19:42:00.046604,0
346436,2656,629,860,0,1636,2024-05-29 19:42:08.285045,100
356004,2363,569,1825,0,1716,2024-06-09 13:58:57.481488,0
356006,1491,633,2444,0,1836,2024-06-09 13:59:47.880141,92
359699,2583,569,1957,3,1796,2024-06-11 22:49:00.105355,40
359700,2719,629,985,0,1664,2024-06-11 22:49:19.328279,80
346437,2696,628,1289,0,1636,2024-05-29 19:42:29.107273,0
346438,2707,629,1563,0,1768,2024-05-29 19:42:49.073375,100
346439,2663,567,2149,0,0,2024-05-29 19:42:53.536839,0
346440,2785,628,1546,0,1676,2024-05-29 19:43:07.464813,60
346441,2706,628,958,0,1824,2024-05-29 19:43:35.061994,40
346442,2726,629,1398,0,1716,2024-05-29 19:43:51.661962,20
346443,2673,628,1375,0,1712,2024-05-29 19:44:15.762113,40
356005,1542,642,1108,46,23112,2024-06-09 13:59:34.965453,0
359701,2722,569,1370,0,1716,2024-06-11 22:49:21.921807,40
346444,2726,629,1365,0,1676,2024-05-29 19:44:23.491191,20
346445,2414,575,1647,8222,130796,2024-05-29 19:44:28.977257,0
356009,2361,576,1873,0,0,2024-06-09 14:02:37.001908,0
356010,2329,574,1166,0,0,2024-06-09 14:02:43.016736,0
359702,2623,576,1879,0,1768,2024-06-11 22:50:09.623599,100
362361,2495,565,997,0,1740,2024-06-12 21:15:31.676453,20
346446,2663,567,2324,0,1788,2024-05-29 19:45:50.412246,0
346447,2726,629,1343,0,0,2024-05-29 19:45:55.194739,0
346448,2679,630,1199,0,1808,2024-05-29 19:45:58.415171,100
346449,2414,575,1666,0,1712,2024-05-29 19:46:15.514331,60
346450,2695,629,938,0,1772,2024-05-29 19:46:19.632908,100
346451,2568,574,1120,0,1632,2024-05-29 19:46:21.415614,20
346452,2709,629,984,0,1640,2024-05-29 19:46:24.320901,0
346453,2696,628,1290,1,1632,2024-05-29 19:46:30.048717,0
346454,2671,629,2375,4,1636,2024-05-29 19:46:42.143806,0
346455,2771,628,921,9992,1636,2024-05-29 19:46:43.114433,0
346459,2693,630,1176,0,1784,2024-05-29 19:47:26.485089,100
356011,2361,576,1873,0,0,2024-06-09 14:03:07.563503,0
356012,2329,574,1166,0,0,2024-06-09 14:03:11.166694,0
359703,2522,628,1931,2,1856,2024-06-11 22:50:10.459783,60
346456,2337,565,1052,0,1704,2024-05-29 19:46:54.685992,40
346457,2337,565,1052,0,1708,2024-05-29 19:47:11.467299,40
346458,2279,574,1430,0,0,2024-05-29 19:47:25.464583,0
346460,2673,628,1191,0,1648,2024-05-29 19:47:50.001043,60
346461,2666,629,1108,0,1784,2024-05-29 19:48:06.922713,100
346462,2414,575,1641,0,1708,2024-05-29 19:48:14.002647,100
346463,2768,630,873,0,1632,2024-05-29 19:48:55.89951,0
346464,2681,629,2064,0,1696,2024-05-29 19:49:06.794985,0
346465,2863,628,1600,0,1668,2024-05-29 19:49:27.44432,60
346466,2664,630,1101,0,1840,2024-05-29 19:49:33.332168,66
346467,2673,628,1201,0,1760,2024-05-29 19:49:52.499314,60
346468,2671,630,2503,0,1716,2024-05-29 19:49:58.573151,100
356013,2361,576,1873,0,0,2024-06-09 14:03:19.974573,0
356014,2329,574,1182,0,0,2024-06-09 14:03:22.665766,0
359704,2484,629,1491,0,1820,2024-06-11 22:52:24.416964,40
359706,2716,571,1072,0,1764,2024-06-11 22:52:57.609809,100
346469,2712,628,1286,0,1648,2024-05-29 19:50:21.251132,0
346470,2688,628,1271,0,1632,2024-05-29 19:50:23.649501,20
346471,2711,628,1525,5,5544,2024-05-29 19:50:48.696682,0
346472,2667,629,1085,0,1636,2024-05-29 19:50:52.845828,100
346473,2680,628,1204,0,0,2024-05-29 19:51:09.560689,0
346474,2700,628,1709,0,1740,2024-05-29 19:51:11.710651,0
346475,2723,629,973,0,1708,2024-05-29 19:51:24.373894,100
346476,2670,628,1352,0,1736,2024-05-29 19:51:31.528029,0
346477,2766,630,1260,0,1788,2024-05-29 19:51:46.449057,100
346478,2568,574,1126,0,1788,2024-05-29 19:51:57.428808,0
346480,2670,628,1336,0,1632,2024-05-29 19:52:22.077956,0
346481,2682,569,1235,0,0,2024-05-29 19:52:23.348861,0
356015,2329,574,1206,0,1712,2024-06-09 14:04:02.221151,0
359705,2304,565,1153,0,1792,2024-06-11 22:52:54.088694,0
362362,2314,569,555,4,1892,2024-06-12 21:15:32.082134,60
362363,2456,575,1205,1,1720,2024-06-12 21:15:37.794346,100
346479,2711,628,1497,5,5520,2024-05-29 19:52:08.591479,0
346482,2711,628,1488,0,1768,2024-05-29 19:52:33.593974,100
346483,194,630,2322,0,0,2024-05-29 19:52:56.075303,0
346484,2358,628,2592,0,1676,2024-05-29 19:53:12.031836,60
346485,2709,629,1076,0,1636,2024-05-29 19:53:13.1935,60
356016,2329,574,1156,0,0,2024-06-09 14:05:16.787863,0
346486,2680,628,1206,0,1636,2024-05-29 19:53:22.040011,0
346487,2759,629,1084,0,0,2024-05-29 19:53:23.52849,0
356017,2363,569,1802,0,1632,2024-06-09 14:05:33.986897,0
359707,2743,570,1318,0,1788,2024-06-11 22:54:29.217457,100
359708,2623,576,1943,0,0,2024-06-11 22:55:39.610018,0
359709,2480,573,840,0,1692,2024-06-11 22:55:52.749648,100
359710,2210,567,1991,0,1632,2024-06-11 22:56:12.298368,0
359711,2289,629,1104,0,0,2024-06-11 22:56:19.181226,0
359712,2623,576,1951,0,1684,2024-06-11 22:56:48.597711,100
346488,2682,569,1262,0,0,2024-05-29 19:53:28.509574,0
346489,2337,565,1199,0,0,2024-05-29 19:53:37.429919,0
346490,2358,629,1946,0,1644,2024-05-29 19:53:44.508544,80
346491,2688,628,1802,0,1760,2024-05-29 19:54:03.718769,40
346492,2770,628,1220,0,1716,2024-05-29 19:54:05.50186,60
346493,2358,630,1483,0,1780,2024-05-29 19:54:08.671647,50
346494,2671,629,2239,0,1672,2024-05-29 19:54:47.187241,100
346495,2709,629,1120,0,1712,2024-05-29 19:54:52.372921,80
346496,2682,569,1273,0,0,2024-05-29 19:55:09.291465,0
346497,2664,630,1315,0,1780,2024-05-29 19:55:26.833597,83
346498,2726,629,1302,0,1792,2024-05-29 19:55:28.325499,20
346499,2709,629,1143,5,5528,2024-05-29 19:56:02.376194,0
346501,2688,628,1802,0,1792,2024-05-29 19:56:09.372485,40
346500,2691,628,1791,0,1672,2024-05-29 19:56:08.945891,0
346502,2788,629,1507,0,1792,2024-05-29 19:56:24.228699,80
346503,2654,629,953,0,1704,2024-05-29 19:56:25.445325,100
346504,2759,629,1004,0,0,2024-05-29 19:56:29.141203,0
356018,2698,576,2265,0,1636,2024-06-09 14:05:52.765137,100
359713,2867,629,2044,0,0,2024-06-11 22:58:22.840494,0
359714,2522,628,1919,2,1856,2024-06-11 22:58:39.104774,60
361497,2588,630,1066,0,0,2024-06-12 19:06:52.765064,0
346505,2709,629,1130,0,1648,2024-05-29 19:56:49.304196,80
346506,2657,628,1493,0,1636,2024-05-29 19:56:57.24057,0
346507,2455,566,1477,5,5544,2024-05-29 19:57:04.763979,0
346508,2657,628,1475,0,1700,2024-05-29 19:57:10.096726,0
346509,2358,630,1498,0,1644,2024-05-29 19:57:13.793081,100
346510,2682,569,1273,0,0,2024-05-29 19:57:21.560472,0
346512,2690,628,1965,0,1660,2024-05-29 19:57:27.723224,40
346511,2685,628,1592,5987,1636,2024-05-29 19:57:25.326728,20
361500,2674,576,1972,0,1668,2024-06-12 19:08:31.503185,100
346513,2657,628,1475,0,1636,2024-05-29 19:57:37.455828,0
346514,2734,629,1099,0,1676,2024-05-29 19:57:39.025045,60
346515,2455,566,1477,6,5536,2024-05-29 19:57:39.83423,0
346516,2337,565,1331,9988,1668,2024-05-29 19:58:00.79347,0
356019,1491,633,2454,0,1924,2024-06-09 14:06:59.598118,92
359715,2867,629,2044,0,0,2024-06-11 22:59:12.187295,0
346517,2657,628,1458,0,1772,2024-05-29 19:58:04.967335,0
346518,2686,629,1050,0,1664,2024-05-29 19:58:11.934027,60
346519,2690,628,1977,0,1780,2024-05-29 19:58:19.6139,40
346521,2568,574,1122,0,1636,2024-05-29 19:58:27.50476,100
346520,2337,565,1331,9989,1688,2024-05-29 19:58:20.209111,0
346522,2763,628,1429,0,1756,2024-05-29 19:58:33.368469,60
346523,2682,569,1273,0,0,2024-05-29 19:58:34.863668,0
346524,2364,628,1447,4,5496,2024-05-29 19:58:35.299868,0
346525,2548,629,1343,0,1704,2024-05-29 19:58:36.006539,100
346527,2686,629,1056,0,1828,2024-05-29 19:58:50.370742,60
356020,2392,628,1814,0,1764,2024-06-09 14:12:40.642222,40
359716,2258,628,1640,1,1732,2024-06-11 22:59:19.164502,20
361498,2377,564,1270,0,1720,2024-06-12 19:07:30.58333,100
361499,2658,628,2641,6,1800,2024-06-12 19:07:31.027933,0
361501,2495,564,1846,0,1632,2024-06-12 19:08:45.845919,0
361502,2771,574,1167,0,1760,2024-06-12 19:08:55.095041,100
362364,2417,571,684,0,1672,2024-06-12 21:15:50.826671,100
346526,2680,628,1236,0,1708,2024-05-29 19:58:39.690923,20
346528,2071,629,1722,0,1784,2024-05-29 19:59:01.234686,20
346529,2688,628,2296,0,1704,2024-05-29 19:59:06.001515,20
346530,2071,629,1724,0,1724,2024-05-29 19:59:18.255254,60
346531,2682,569,1273,0,0,2024-05-29 19:59:21.428475,0
346532,2455,566,1467,0,1876,2024-05-29 19:59:22.501938,100
346533,2709,629,1130,0,1636,2024-05-29 19:59:26.855399,80
356021,2397,567,1628,0,1636,2024-06-09 14:13:13.596579,100
346534,2071,629,1725,0,1636,2024-05-29 19:59:29.331001,60
346536,2657,628,1471,0,1632,2024-05-29 20:00:03.620417,40
346537,2364,628,1447,4,5536,2024-05-29 20:00:08.234489,0
356022,2430,569,1461,0,1636,2024-06-09 14:13:15.110379,100
356023,2352,575,1529,0,1720,2024-06-09 14:13:16.433231,100
356024,2329,574,1254,0,0,2024-06-09 14:13:30.612385,0
356025,2352,570,1180,0,1764,2024-06-09 14:13:37.488493,100
361503,2626,566,2958,2,1728,2024-06-12 19:09:08.626252,100
361506,2670,574,1580,0,1636,2024-06-12 19:09:33.115983,100
362365,2655,630,1330,0,1844,2024-06-12 21:15:52.93436,83
346535,2695,630,764,0,1692,2024-05-29 19:59:54.001932,33
346538,2710,629,1161,4,5528,2024-05-29 20:00:57.56754,0
346539,2682,569,1278,0,0,2024-05-29 20:01:08.254907,0
346540,2364,628,1497,3,5496,2024-05-29 20:01:13.209404,0
346542,2686,629,1085,0,1772,2024-05-29 20:01:14.372966,100
346541,2700,628,1822,0,1688,2024-05-29 20:01:14.164729,20
346543,2358,629,1985,0,1672,2024-05-29 20:01:18.043627,80
346544,2314,573,977,0,1688,2024-05-29 20:01:51.122973,100
346545,2695,630,764,0,1736,2024-05-29 20:01:52.18283,66
356026,2509,567,3394,10,5472,2024-06-09 14:14:23.629464,0
356028,2329,574,1032,0,1744,2024-06-09 14:15:13.893833,100
356029,2363,569,1347,0,0,2024-06-09 14:15:58.917301,0
356030,1491,633,2514,0,1896,2024-06-09 14:16:02.9326,92
356031,2363,569,2284,490,1636,2024-06-09 14:18:27.760435,0
356032,2698,576,1232,0,0,2024-06-09 14:18:46.365537,0
362366,2402,574,1365,0,0,2024-06-12 21:16:23.168657,0
346546,2710,629,1163,0,1716,2024-05-29 20:02:40.27895,100
346547,2676,630,1819,3,1808,2024-05-29 20:02:49.303044,100
346548,2688,628,1490,0,1732,2024-05-29 20:02:51.440603,40
346549,2279,574,1624,0,1708,2024-05-29 20:02:52.936869,100
346552,2718,629,1948,0,0,2024-05-29 20:03:19.628559,0
356027,2352,566,1099,0,1720,2024-06-09 14:14:27.950644,100
356033,2698,576,1238,0,0,2024-06-09 14:18:58.983575,0
346550,2656,630,899,0,1656,2024-05-29 20:02:57.222243,0
346551,2726,629,1310,0,1636,2024-05-29 20:03:00.788531,20
356034,2363,569,1901,0,0,2024-06-09 14:19:12.516915,0
356035,1491,633,2675,0,1736,2024-06-09 14:19:49.950082,92
356036,2363,569,1901,0,0,2024-06-09 14:19:53.83668,0
356037,2509,567,3404,6,5544,2024-06-09 14:20:05.653681,0
362367,2343,629,1006,0,1636,2024-06-12 21:16:30.474595,100
346553,2716,629,1234,0,0,2024-05-29 20:04:00.475817,0
346554,194,630,2608,0,1696,2024-05-29 20:04:01.777888,16
346555,2071,629,1759,12,5520,2024-05-29 20:04:02.517359,0
346556,2671,567,3281,0,1672,2024-05-29 20:04:09.502846,0
346558,2358,629,1990,0,1676,2024-05-29 20:04:11.359272,80
356039,2509,567,3388,0,1768,2024-06-09 14:20:57.881286,100
356040,2698,576,1237,0,0,2024-06-09 14:22:45.727592,0
346557,2071,629,2010,0,1676,2024-05-29 20:04:11.038789,60
346559,2702,630,994,0,0,2024-05-29 20:04:16.632826,0
346560,2761,629,507,0,0,2024-05-29 20:04:23.211111,0
346563,2652,629,1132,0,1768,2024-05-29 20:04:50.375859,100
356038,2363,569,1900,0,1756,2024-06-09 14:20:42.173992,0
356041,2748,570,853,0,1764,2024-06-09 14:22:49.065081,60
359717,2339,574,1032,10,1900,2024-06-11 23:00:08.550386,0
346561,2669,630,2558,0,1692,2024-05-29 20:04:29.782255,16
346562,2763,628,1399,0,1768,2024-05-29 20:04:31.546581,80
346564,2279,577,1014,0,1720,2024-05-29 20:05:02.003531,100
346567,2701,628,2692,0,0,2024-05-29 20:05:25.52467,0
346568,2716,629,1236,0,0,2024-05-29 20:05:27.286858,0
346569,2759,629,974,0,1656,2024-05-29 20:05:34.168845,100
346570,2695,630,946,0,1648,2024-05-29 20:05:37.170247,100
346572,2071,629,2028,0,1716,2024-05-29 20:05:54.977151,100
356042,2317,630,1703,0,1840,2024-06-09 14:23:56.76662,100
359718,2510,568,1822,0,1636,2024-06-11 23:00:14.501734,100
346565,2364,628,1502,4,5504,2024-05-29 20:05:07.396472,0
346566,2358,629,1993,0,1776,2024-05-29 20:05:18.587336,100
356043,2698,576,1235,0,0,2024-06-09 14:24:12.966681,0
346571,2680,628,2496,0,0,2024-05-29 20:05:38.84172,0
356044,2698,576,1250,0,0,2024-06-09 14:26:10.085637,0
359719,2310,576,1276,0,1660,2024-06-11 23:01:21.436548,20
361504,2544,569,1227,0,1676,2024-06-12 19:09:26.656071,80
361505,2701,572,1645,0,0,2024-06-12 19:09:28.628696,0
362369,2227,575,849,611,130860,2024-06-12 21:16:34.99857,0
362370,2240,576,1469,0,1636,2024-06-12 21:16:37.032983,100
346573,2680,628,1248,0,1680,2024-05-29 20:05:56.039351,20
356045,2748,570,900,0,1668,2024-06-09 14:26:20.969787,60
359720,1365,572,1282,0,1840,2024-06-11 23:01:46.440659,16
359721,2369,573,824,0,1812,2024-06-11 23:02:34.526529,50
359722,2339,574,1017,0,1756,2024-06-11 23:02:35.08347,100
361507,2606,628,2644,0,1716,2024-06-12 19:10:06.024155,80
362368,2624,566,1478,9974,1632,2024-06-12 21:16:30.804134,0
346574,2657,628,1504,0,1744,2024-05-29 20:06:13.290533,40
346575,2702,630,992,0,1692,2024-05-29 20:06:42.748821,0
346576,2244,629,1137,0,1700,2024-05-29 20:06:57.912523,60
346577,2364,628,1513,5,5536,2024-05-29 20:07:10.684701,0
346578,2314,566,1277,0,1636,2024-05-29 20:07:38.129259,80
346579,2668,629,1294,0,1720,2024-05-29 20:07:51.434749,60
356046,2698,576,1285,10,1876,2024-06-09 14:27:48.626354,0
356047,2500,572,3938,0,1748,2024-06-09 14:28:40.180522,100
346580,2716,629,1261,0,0,2024-05-29 20:07:51.728598,0
356048,2748,570,901,0,1728,2024-06-09 14:29:29.757314,100
356049,2363,569,1546,0,1620,2024-06-09 14:29:45.983882,100
356050,2698,576,1287,0,1636,2024-06-09 14:29:53.761824,100
359723,2310,576,1262,0,1720,2024-06-11 23:02:38.926756,20
359724,2210,567,2049,0,1820,2024-06-11 23:02:42.033729,60
359725,2757,574,694,0,1632,2024-06-11 23:02:45.784675,100
362371,1718,575,1455,0,1720,2024-06-12 21:16:46.856481,100
346581,2564,628,1498,1030,1696,2024-05-29 20:08:07.219034,0
346582,2358,628,2613,0,1824,2024-05-29 20:08:21.508676,100
346583,2696,629,799,0,1784,2024-05-29 20:08:36.657757,100
346584,2565,628,1198,0,1672,2024-05-29 20:08:37.192647,0
346585,2657,628,1553,0,0,2024-05-29 20:09:06.613947,0
346586,194,630,2892,0,0,2024-05-29 20:09:09.974678,0
346587,2657,628,1554,0,0,2024-05-29 20:09:22.792717,0
346588,2678,630,4,0,0,2024-05-29 20:09:28.884287,0
346590,2678,630,1454,0,1736,2024-05-29 20:09:42.271564,100
346593,2716,629,1204,0,1636,2024-05-29 20:10:15.553936,100
356051,2698,576,1253,0,0,2024-06-09 14:30:13.84085,0
356052,2698,576,1206,0,1764,2024-06-09 14:32:20.744509,100
359726,2774,565,702,0,0,2024-06-11 23:02:47.774804,0
359727,1365,572,1280,0,1724,2024-06-11 23:04:00.32603,16
359728,2774,565,703,0,1788,2024-06-11 23:05:32.084332,100
359729,2369,573,829,0,1688,2024-06-11 23:05:36.6266,66
359730,2611,572,1712,0,1736,2024-06-11 23:05:45.888372,100
346589,2768,630,1074,0,1696,2024-05-29 20:09:36.400852,33
346591,2657,628,1573,0,1660,2024-05-29 20:09:56.671979,40
346592,2669,629,3083,0,0,2024-05-29 20:10:12.465645,0
346594,2763,628,1470,0,1636,2024-05-29 20:10:41.668785,80
346595,2690,628,2236,5,5280,2024-05-29 20:10:57.233555,0
346596,2564,628,1508,1020,1624,2024-05-29 20:11:07.278713,0
346599,2702,630,992,0,1656,2024-05-29 20:11:20.155612,0
346597,2683,628,1380,0,0,2024-05-29 20:11:16.989099,0
356053,2698,576,1193,0,1672,2024-06-09 14:36:44.39191,100
359731,2860,565,934,0,0,2024-06-11 23:06:09.425762,0
361508,2304,570,813,0,1760,2024-06-12 19:10:17.650221,20
361509,2580,630,1505,0,1728,2024-06-12 19:10:39.49987,100
361511,2606,628,2644,0,1684,2024-06-12 19:11:15.403658,80
362372,2665,628,1371,0,1672,2024-06-12 21:16:47.179799,0
362373,2667,576,2399,0,1696,2024-06-12 21:16:48.288101,60
346598,2690,628,2220,0,1716,2024-05-29 20:11:18.29444,60
346600,2244,629,1315,0,0,2024-05-29 20:11:21.179646,0
346601,2763,628,1455,0,1720,2024-05-29 20:11:38.313589,80
346602,2244,629,1315,0,1828,2024-05-29 20:11:45.739923,40
346603,2691,628,2718,0,1664,2024-05-29 20:11:49.745313,60
346604,2679,629,1300,0,0,2024-05-29 20:11:55.542279,0
346605,194,628,2334,0,1716,2024-05-29 20:12:00.85525,100
346606,2679,629,1302,0,0,2024-05-29 20:12:07.465674,0
346607,2785,629,1300,0,1668,2024-05-29 20:12:10.227571,100
346608,2695,628,1893,0,1676,2024-05-29 20:12:14.5586,40
346609,2655,629,956,0,1724,2024-05-29 20:12:19.187855,0
356054,2363,569,1905,0,0,2024-06-09 14:37:36.547925,0
356055,2582,569,1445,0,0,2024-06-09 14:38:06.044324,0
356056,2582,569,1445,0,0,2024-06-09 14:38:30.840613,0
356057,2363,569,1873,0,0,2024-06-09 14:39:44.887354,0
356058,2384,575,3222,0,1624,2024-06-09 14:44:55.996888,100
356061,2582,569,1473,0,0,2024-06-09 14:46:45.079822,0
356062,2541,631,2499,3,1844,2024-06-09 14:47:18.087923,100
356063,1491,633,2401,0,0,2024-06-09 14:48:23.373697,0
356064,1491,633,2404,0,1832,2024-06-09 14:48:42.029653,30
356066,2588,570,1226,0,1720,2024-06-09 14:49:00.818091,100
346610,2768,630,1042,0,1752,2024-05-29 20:12:42.611276,0
356059,2363,569,1875,0,1772,2024-06-09 14:44:59.08978,0
356060,1391,571,1182,0,1732,2024-06-09 14:45:07.807995,100
356065,2582,569,1469,0,1896,2024-06-09 14:48:44.716065,80
356067,2363,569,1864,0,1632,2024-06-09 14:49:06.228695,0
359732,2860,565,916,0,1724,2024-06-11 23:06:32.901305,80
359734,2661,566,2099,0,0,2024-06-11 23:07:16.616113,0
346611,2685,628,1620,7984,1760,2024-05-29 20:12:42.636056,20
346612,2673,629,1210,0,1720,2024-05-29 20:13:05.164674,100
346613,2364,628,1597,5,5544,2024-05-29 20:13:16.249355,0
346614,2244,629,1138,0,1712,2024-05-29 20:13:17.187369,60
346615,2656,630,949,0,1776,2024-05-29 20:13:30.270212,100
346616,2337,565,1421,0,1820,2024-05-29 20:13:32.860474,80
346617,2364,628,1576,0,1712,2024-05-29 20:13:33.151222,100
356068,2363,569,1861,3,1820,2024-06-09 14:50:40.670538,0
346618,2655,629,1013,0,1720,2024-05-29 20:13:34.193536,0
346619,2695,628,2075,0,1724,2024-05-29 20:14:01.568402,40
356069,2702,576,2639,1,1776,2024-06-09 14:53:33.943805,0
359733,2516,565,696,0,1632,2024-06-11 23:07:16.134561,0
362374,1470,567,2891,0,1788,2024-06-12 21:16:50.380815,0
346620,2679,629,1283,0,0,2024-05-29 20:14:08.153012,0
346621,2573,628,2020,0,1768,2024-05-29 20:14:39.764964,100
346622,2244,629,1314,0,0,2024-05-29 20:15:16.583349,0
346623,2555,630,2537,0,1708,2024-05-29 20:15:42.544256,100
346624,2244,629,1314,0,1636,2024-05-29 20:15:49.028045,100
346625,2679,629,1307,0,1820,2024-05-29 20:16:03.9916,100
346626,2314,566,2217,0,1708,2024-05-29 20:16:10.604449,0
346627,2668,629,1314,5,5536,2024-05-29 20:16:13.521989,0
346628,2668,629,1298,0,1732,2024-05-29 20:16:33.037603,60
359736,2867,629,2070,0,1672,2024-06-11 23:07:57.439627,100
346629,2726,629,1407,0,1772,2024-05-29 20:16:46.642221,20
356070,2228,630,1068,0,1640,2024-06-09 14:55:07.534362,66
356071,2261,569,2373,0,1756,2024-06-09 14:55:24.757409,100
356072,2261,569,1646,0,0,2024-06-09 14:55:57.480142,0
359735,2860,565,916,0,1768,2024-06-11 23:07:32.691222,80
359737,2860,565,914,0,1772,2024-06-11 23:08:00.781548,80
359738,2623,577,1225,0,1632,2024-06-11 23:08:01.836938,100
362375,2483,577,1520,0,0,2024-06-12 21:17:23.89079,0
346630,2244,629,1152,0,1716,2024-05-29 20:17:12.977103,100
346631,2668,629,1313,0,1676,2024-05-29 20:17:38.779322,60
346632,2244,629,1314,0,1704,2024-05-29 20:17:50.878752,100
346633,2564,628,4222,3,1672,2024-05-29 20:17:58.323636,60
346634,2465,628,2586,0,1704,2024-05-29 20:18:29.105511,100
346635,2623,564,1684,0,1716,2024-05-29 20:18:31.274371,100
346636,2657,628,1590,0,1780,2024-05-29 20:19:06.222792,0
